#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
honor_local_spirits;Honour Local Elementals;Honorer les élémentaires locaux;Ehrt die einheimischen Elementare;;;;;;;;;;;x
EVTDESC_WCCLS.10004;I represent the agility which bolsters you as a young druid. You have come to me to learn this power young one, and I will teach this to you. I will teach you all that is the spirit cat, provided you will listen and understand. In order to know what it means to draw upon my spirit, you need to understand the importance of the quickness of the body, as well as the resolve of the heart.;Je représente l'agilité qui vous renforce en tant que jeune druide. Tu es venu me voir pour apprendre ce pouvoir, et je te l'enseignerai. Je t'enseignerai tout ce qu'est l'esprit félin, à condition que tu écoutes et comprennes. Afin de savoir ce que signifie puiser dans mon esprit, tu dois comprendre l'importance de la rapidité du corps, ainsi que la détermination du cœur.;Ich stehe für die Beweglichkeit, die dich als jungen Druiden auszeichnet. Du bist zu mir gekommen, um diese Kraft zu erlernen, junger Druide, und ich werde sie dir beibringen. Ich werde dir alles beibringen, was die Geisterkatze ausmacht, vorausgesetzt, dass du zuhörst und verstehst. Um zu wissen, was es bedeutet, aus meinem Geist zu schöpfen, musst du verstehen, wie wichtig die Schnelligkeit des Körpers und die Entschlossenheit des Herzens sind.;;;;;;;;;;;x
EVTOPTA_WCCLS.10004;I seek to understand the importance of quickness of the body.;Je cherche à comprendre l'importance de la rapidité du corps.;Ich versuche zu verstehen, wie wichtig die Schnelligkeit des Körpers ist.;;;;;;;;;;;x
EVTDESC_WCCLS.10005;Power of the body is the power and swiftness of action. You must keep yourself fit at all times, both physically and mentally. The cat's slenderness highlights its agility as it is a ferocious foe in combat. The cat's slenderness, however, belies its tough body and calm mind. These are surprises you will use to your advantage. You must rely on the slenderness of the cat's body in order to master the way of the claw.;La puissance du corps est la puissance et la rapidité d'action. Tu dois te maintenir en forme à tout moment, tant physiquement que mentalement. La finesse du félin met en évidence son agilité, car il est un ennemi féroce au combat. La finesse du félin, cependant, masque son corps robuste et son esprit calme. Ce sont là des surprises que tu utiliseras à ton avantage. Tu dois compter sur la finesse du corps du félin pour maîtriser la voie de la griffe.;Die Stärke des Körpers ist die Kraft und die Schnelligkeit des Handelns. Du musst dich jederzeit fit halten, sowohl körperlich als auch geistig. Die Schlankheit der Katze unterstreicht ihre Beweglichkeit, da sie im Kampf ein wilder Gegner ist. Doch die Schlankheit der Katze täuscht über ihren zähen Körper und ihren ruhigen Geist hinweg. Dies sind Überraschungen, die du zu deinem Vorteil nutzen wirst. Du musst dich auf die Schlankheit des Katzenkörpers verlassen, um den Weg der Kralle zu meistern.;;;;;;;;;;;x
EVTOPTA_WCCLS.10005;I seek to understand the importance of resolve of the heart.;Je cherche à comprendre l'importance de la détermination du cœur.;Ich versuche, die Bedeutung der Entschlossenheit des Herzens zu verstehen.;;;;;;;;;;;x
EVTDESC_WCCLS.10006;Resolve of the heart is what gives you the swiftness to take action... action that is rooted in intentions that are pure and forthright. To keep the balance is not to be complacent or banal. You must show resolve for that which you believe in, and you must be willing to fight for it. The mother cat shows endless conviction in protecting her young, as does an elder cat protecting his hunting grounds. It is this resolve, this resolve of the heart, which you must come to know if you are to master the way of the claw.;La détermination du cœur est ce qui te donne la rapidité d'action... une action qui s'enracine dans des intentions pures et directes. Garder l'équilibre, ce n'est pas être complaisant ou banal. Tu dois faire preuve de détermination pour ce en quoi tu crois, et tu dois être prêt à vous battre pour cela. La mère féline fait preuve d'une conviction sans faille pour protéger ses petits, tout comme un félin plus âgé protège ses terrains de chasse. C'est cette détermination, cette détermination du cœur, que tu dois apprendre à connaître si tu veux maîtriser la voie de la griffe.;Die Entschlossenheit des Herzens ist es, die dir die Schnelligkeit gibt, etwas zu tun... etwas, das in reinen und ehrlichen Absichten verwurzelt ist. Das Gleichgewicht zu halten, bedeutet, nicht selbstgefällig oder banal zu sein. Du musst Entschlossenheit für das zeigen, an das du glaubst, und du musst bereit sein, dafür zu kämpfen. Die Katzenmutter zeigt unendliche Entschlossenheit beim Schutz ihrer Jungen, ebenso wie eine ältere Katze, die ihre Jagdgründe schützt. Es ist diese Entschlossenheit, die Entschlossenheit des Herzens, die du kennen lernen musst, wenn du den Weg der Kralle meistern willst.;;;;;;;;;;;x
EVTOPTA_WCCLS.10006;I have heard your words, Great Cat Spirit, and I understand.;J'ai entendu vos paroles, Esprit du Grand félin, et je comprends.;Ich habe Eure Worte gehört, großer Katzengeist, und ich verstehe sie.;;;;;;;;;;;x
EVTDESC_WCCLS.10007;It remains to be seen if you are ready, young one. Even the wisest and oldest of druids are never truly ready when their ultimate time of testing comes. You have heard my words, and now you must move on. Heed what I have taught you. There will be a time when you will have your power tested. You must face your foe as the cat would - with quickness of body and with resolve of the heart. Learn from the fight, young one. Go... with my blessings.;Il reste à voir si tu es prêt, jeune homme. Même les druides les plus sages et les plus âgés ne sont jamais vraiment prêts lorsque vient le moment de leur ultime épreuve. Tu as entendu mes paroles, et tu dois maintenant passer à autre chose. Tiens compte de ce que je t'ai appris. Il y aura un moment où ton pouvoir sera mis à l'épreuve. Tu devras faire face à ton ennemi comme le ferait un félin : avec la rapidité de ton corps et la détermination de ton coeur. Apprends du combat, jeune homme. Vas-y... avec ma bénédiction.;Es bleibt abzuwarten, ob du bereit bist, Jungchen. Selbst die weisesten und ältesten Druiden sind nie wirklich bereit, wenn ihre Zeit der letzten Prüfung kommt. Du hast meine Worte gehört, und jetzt musst du voranschreiten. Höre auf das, was ich dich gelehrt habe. Es wird eine Zeit geben, in der du deine Kraft auf die Probe stellen wirst. Du musst deinem Feind wie eine Katze gegenübertreten - mit der Schnelligkeit deines Körpers und mit der Entschlossenheit deines Herzens. Lerne aus dem Kampf, Jungchen. Geh... du hast meinen Segen.;;;;;;;;;;;x
EVTOPTA_WCCLS.10007;I will stay true to the way of the claw.;Je resterai fidèle à la voie de la griffe.;Ich werde dem Weg der Kralle treu bleiben.;;;;;;;;;;;x
EVTDESC_WCCLS.10020;You start your journey to Moonglade, the sacred place of druidism. It's a tradition for young druids to learn the bear form from the Ancient Protector Ursoc's spirit who resides there.;Vous commencez votre voyage vers Reflet-de-Lune, le lieu sacré du druidisme. C'est une tradition pour les jeunes druides d'apprendre la forme de l'ours auprès l'esprit de l'ancien gardien Ursoc qui y réside.;Ihr beginnt Eure Reise nach Moonglade, dem heiligen Ort des Druidismus. Es ist eine Tradition für junge Druiden, die Bärenform vom Großen Bärengeist zu lernen, der dort lebt.;;;;;;;;;;;x
EVTOPTA_WCCLS.10020;I shall depart immediately.;Je pars immédiatement.;Ich werde mich unverzüglich auf den Weg machen.;;;;;;;;;;;x
EVTDESC_WCCLS.10021;After a long journey you have arrived in Moonglade. The beauty of this place is breathtaking and the serenity of Lake Elune'ara makes you feel at home. For a moment you almost forget what brought you here.;Après un long voyage, vous êtes arrivés à Reflet-de-Lune. La beauté de cet endroit est à couper le souffle et la sérénité du lac Elune'ara vous fait vous sentir chez vous. Pendant un instant, vous avez presque oublié ce qui vous a amené ici.;Nach einer langen Reise seid Ihr in Moonglade angekommen. Die Schönheit dieses Ortes ist atemberaubend und die Ruhe des Elune'ara-Sees lässt Euch hier wie zu Hause fühlen. Für einen Moment vergesst Ihr beinahe, warum lhr hier seid.;;;;;;;;;;;x
EVTOPTA_WCCLS.10021;I shall seek out the Great Bear's Spirit.;Je vais chercher l'esprit du Grand ours.;Ich werde den großen Bärengeist suchen.;;;;;;;;;;;x
EVTDESC_WCCLS.10022;After a few hours of searching the wilds you notice a large transparent bear near the lake.;Après quelques heures de recherche dans la nature, vous remarquez un grand ours transparent près du lac.;Nach einigen Stunden der Suche in der Wildnis bemerkt Ihr einen großen durchscheinenden Bären in der Nähe des Sees.;;;;;;;;;;;x
EVTOPTA_WCCLS.10022;I should try to approach him.;Je devrais essayer de l'approcher.;Ich sollte versuchen, mich ihm zu nähern.;;;;;;;;;;;x
EVTDESC_WCCLS.10023;Ursoc's spirit looks upon you with a calm and peaceful gaze. You hear a voice speak to you as though it was coming from the bear, but the creature makes no indication that it is speaking. "Greetings, my young friend. If you have come to me seeking guidance, then perhaps I can help you find what you seek.";L'esprit d'Ursoc vous regarde avec un regard calme et paisible. Vous entendez une voix qui vous parle comme si elle venait de l'ours, mais la créature n'indique ne rien qu'elle parle. « Salutations, mon jeune ami. Si tu es venu me voir pour me demander conseil, je peux peut-être t'aider à trouver ce que tu cherches. »;Ursocs Geist schaut Euch mit einem ruhigen und friedvollen Blick an, Ihr hört eine Stimme zu Euch sprechen, als käme sie von dem Bären, aber die Kreatur gibt keinen Hinweis darauf, dass sie spricht. „Sei gegrüßt, mein junger Freund. Wenn du zu mir gekommen bist, um mich um Rat zu bitten, dann kann ich dir vielleicht helfen, das zu finden, was du suchst.“;;;;;;;;;;;x
EVTOPTA_WCCLS.10023;What do you represent, ancient guardian?;Que représentez-vous, Ancien gardien ?;Was stellt Ihr dar, Geist?;;;;;;;;;;;x
EVTDESC_WCCLS.10024;I represent the strength which bolsters you as a young druid. You have come to me to learn this strength, young one, and I will teach this to you. I will teach you all that is the spirit bear, provided you will listen and understand. In order to know what it means to draw upon my spirit, you need to understand the importance of the strength of the body, as well as the strength of the heart.;Je représente la force qui te soutient en tant que jeune druide. Tu es venu me voir pour apprendre cette force, jeune homme, et je te l'enseignerai. Je t'apprendrai tout ce qu'est l'ours spirituel, à condition que tu écoutes et comprennes. Afin de savoir ce que signifie puiser dans mon esprit, tu dois comprendre l'importance de la force du corps, ainsi que la force du cœur.;Ich repräsentiere die Stärke, die dich als jungen Druiden auszeichnet. Du bist zu mir gekommen, um diese Kraft zu erlernen, junger Druide, und ich werde sie dir beibringen. Ich werde dir alles beibringen, was den Bärengeist ausmacht, vorausgesetzt, dass du zuhörst und verstehst. Um zu wissen, was es bedeutet, aus meinem Geist zu schöpfen, musst du verstehen, wie wichtig die Stärke des Körpers und die Stärke des Herzens sind.;;;;;;;;;;;x
EVTOPTA_WCCLS.10024;I seek to understand the importance of strength of the body.;Je cherche à comprendre l'importance de la force du corps.;Ich versuche, die Bedeutung der Stärke des Körpers zu verstehen.;;;;;;;;;;;x
EVTDESC_WCCLS.10025;Strength of the body is the power and swiftness of action. You must keep yourself fit at all times, both physically and mentally. The bear's girth highlights its strength, as it is a ferocious foe in combat. The bear's girth, however, belies its lithe agility and sharp mind. These are surprises you will use to your advantage. You must rely on the strength of the bear's body in order to master the way of the claw.;La force du corps est la puissance et la rapidité d'action. Tu dois te maintenir en forme à tout moment, tant physiquement que mentalement. La corpulence de l'ours souligne sa force, car c'est un ennemi féroce au combat. La corpulence de l'ours, cependant, masque sa agilité et son esprit vif. Ce sont là des surprises que tu utiliseras à ton avantage. Tu devras compter sur la force du corps de l'ours pour maîtriser la voie de la griffe.;Die Stärke des Körpers ist die Kraft und Schnelligkeit des Handelns. Du musst dich jederzeit fit halten, sowohl körperlich als auch geistig. Der Körperumfang des Bären unterstreicht seine Stärke, denn er ist ein wilder Gegner im Kampf. Die Leibesfülle des Bären täuscht jedoch über seine Geschmeidigkeit und seinen scharfen Verstand hinweg. Dies sind Überraschungen, die du zu deinem Vorteil nutzen wirst. Du musst dich auf die Stärke des Bärenkörpers verlassen, um den Weg der Kralle zu meistern.;;;;;;;;;;;x
EVTOPTA_WCCLS.10025;I seek to understand the importance of strength of the heart.;Je cherche à comprendre l'importance de la force du cœur.;Ich versuche, die Bedeutung der Stärke des Herzens zu verstehen.;;;;;;;;;;;x
EVTDESC_WCCLS.10026;Strength of the heart is what gives you the resolve to take action... action that is rooted in intentions that are pure and forthright. To keep the balance is not to be complacent or banal. You must show resolve for that which you believe in, and you must be willing to fight for it. The mother bear shows endless conviction in protecting her young, as does an elder bear protecting his den. It is this resolve, this strength of heart, which you must come to know if you are to master the way of the claw.;La force du cœur est ce qui te donne la résolution d'agir... une action qui s'enracine dans des intentions pures et franches. Garder l'équilibre, ce n'est pas faire preuve de complaisance ou de banalité. Tu dois faire preuve de détermination pour ce en quoi tu crois, et tu dois être prêt à te battre pour cela. La mère ours fait preuve d'une conviction sans faille pour protéger ses petits, tout comme un ours plus âgé protège sa tanière. C'est cette détermination, cette force du cœur, que tu dois apprendre à connaître si tu veux maîtriser la voie de la Griffe.;Die Stärke des Herzens ist es, die dir die Entschlossenheit gibt, etwas zu tun... eine Handlung, die in reinen und ehrlichen Absichten verwurzelt ist. Das Gleichgewicht zu halten, bedeutet, nicht selbstgefällig oder banal zu sein. Du musst Entschlossenheit für das zeigen, an das du glaubst, und du musst bereit sein, dafür zu kämpfen. Die Bärenmutter zeigt unendliche Überzeugung beim Schutz ihrer Jungen, ebenso wie ein Bärenältester seine Höhle beschützt. Es ist diese Entschlossenheit, diese Stärke des Herzens, die du kennen lernen musst, wenn du den Weg der Kralle meistern willst.;;;;;;;;;;;x
EVTOPTA_WCCLS.10026;I have heard your words, Great Bear Spirit, and I understand.;J'ai entendu vos paroles, esprit du Grand ours, et je comprends.;Ich habe Eure Worte gehört, großer Bärengeist, und ich verstehe sie.;;;;;;;;;;;x
EVTDESC_WCCLS.10027;It remains to be seen if you are ready, young one. Even the wisest and oldest of druids are never truly ready when their ultimate time of testing comes. You have heard my words, and now you must move on. Heed what I have taught you. There will be a time when you will have your strength tested. You must face your foe as the bear would - with strength of body and with strength of heart. Learn from the fight, young one. Go... with my blessings.;Il reste à voir si tu es prêt, jeune homme. Même les druides les plus sages et les plus âgés ne sont jamais vraiment prêts lorsque vient le moment de leur ultime épreuve. Tu as entendu mes paroles, et maintenant tu dois passer à autre chose. Tiens compte de ce que je t'ai appris. Il y aura un moment où ta force sera mise à l'épreuve. Tu dois faire face à ton ennemi comme le ferait l'ours : avec la force de ton corps et la force de ton coeur. Apprends du combat, jeune homme. Vas-y... avec ma bénédiction.;Es bleibt abzuwarten, ob du bereit bist, Jungchen. Selbst die weisesten und ältesten Druiden sind nie wirklich bereit, wenn ihre letzte Zeit der Prüfung kommt. Du hast meine Worte gehört, und jetzt musst du weitermachen. Höre auf das, was ich dich gelehrt habe. Es wird eine Zeit geben, in der du deine Kraft auf die Probe gestellt bekommst. Du musst deinem Feind wie ein Bär entgegentreten - mit Körperkraft und mit Herzensstärke. Lerne aus dem Kampf, Jungchen. Geh... du hast meinen Segen.;;;;;;;;;;;x
